,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_O1,sigma_N1,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_N1
2781,0.4128299942947475,0.29655298669895785,0.5165220972748101,0.5822067927832105,0.053665146837292586,0.3287467205045496,0.16641550078267003,0.9639396454583298,0.18893510804070693,0.3470719520894301,0.9639481201870326,0.5398680794443657
3978,0.2909754774780463,0.7033197785276122,0.4624325606134276,0.9914202757477407,0.07229709007924279,0.183219303096463,0.396776088445297,0.7957266596019422,0.3227661155341772,0.5698120118611916,0.844831791739432,0.5174262158094906
6428,0.04368396294489679,0.2505169240375525,0.5367067790685516,0.4598261324523115,0.03920275109318238,0.7318856443075497,0.5285139598241826,0.940945197918937,0.09341994260725416,0.25624256305703436,0.6412474863268554,0.05951109096650915
8605,0.33436568066626776,0.17311143113346047,0.5173292333628146,0.9089085585407028,0.03319925241659008,0.4520890180658371,0.4507655851840758,0.955645175154971,0.46381590978934845,0.8935610526785073,0.6819804665700973,0.3053716805191083
609,0.2448498446892165,0.28898754878670596,0.5658090659335459,0.8176361971795555,0.06376910997429816,0.45824015354711606,0.723430853474191,0.9899488575353655,0.6224520532463472,0.43630507519670786,0.4615312088110315,0.21257499666677254
8673,0.27471020126884926,0.47591706701231185,0.4781885480067966,0.578253284742354,0.06935266619784552,0.18466587936705345,0.23243794692454015,0.9830479113116561,0.543453562696102,0.3258097211350196,0.8955239293382593,0.28046190018729333
8733,0.19944516239723695,0.2821823214292635,0.4044913789521461,0.9785079517531977,0.11530339764454525,0.19176647468134128,0.4727475879098569,0.9003492743350416,0.42392729481147357,0.9349672544107983,0.3259760994090502,0.9737017198849612
