,sigma_C1,sigma_C2,sigma_C3,sigma_H1,sigma_H2,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_C3,epsilon_H1,epsilon_H2,epsilon_O1,epsilon_O2,temperature,liq_density,iter
12,0.20252565197484637,0.20998492722146955,0.3875418267794576,0.21437780816256485,0.2847977698330027,0.24220755939423957,0.34581593277852307,0.18416062330033658,0.17121929087230636,0.5332836275807832,0.03398391882785816,0.020233770783527304,0.7393457278462505,0.9419449253309116,313.19,,1
13,0.20252565197484637,0.20998492722146955,0.3875418267794576,0.21437780816256485,0.2847977698330027,0.24220755939423957,0.34581593277852307,0.18416062330033658,0.17121929087230636,0.5332836275807832,0.03398391882785816,0.020233770783527304,0.7393457278462505,0.9419449253309116,333.18,,1
14,0.20252565197484637,0.20998492722146955,0.3875418267794576,0.21437780816256485,0.2847977698330027,0.24220755939423957,0.34581593277852307,0.18416062330033658,0.17121929087230636,0.5332836275807832,0.03398391882785816,0.020233770783527304,0.7393457278462505,0.9419449253309116,353.19,,1
15,0.20326363672515438,0.23465263162905647,0.2819246603893447,0.19821944616997522,0.17477061726046586,0.20498298395298842,0.23522532040196373,0.25290726318964807,0.24943814680103546,0.46274258035309374,0.0496824279285593,0.05155314513012671,0.5628373660433958,1.0806959528214768,273.18,1268.8795638482889,1
16,0.20326363672515438,0.23465263162905647,0.2819246603893447,0.19821944616997522,0.17477061726046586,0.20498298395298842,0.23522532040196373,0.25290726318964807,0.24943814680103546,0.46274258035309374,0.0496824279285593,0.05155314513012671,0.5628373660433958,1.0806959528214768,293.16,1137.8531103183727,1
17,0.20326363672515438,0.23465263162905647,0.2819246603893447,0.19821944616997522,0.17477061726046586,0.20498298395298842,0.23522532040196373,0.25290726318964807,0.24943814680103546,0.46274258035309374,0.0496824279285593,0.05155314513012671,0.5628373660433958,1.0806959528214768,313.19,947.6131705276873,1
18,0.20326363672515438,0.23465263162905647,0.2819246603893447,0.19821944616997522,0.17477061726046586,0.20498298395298842,0.23522532040196373,0.25290726318964807,0.24943814680103546,0.46274258035309374,0.0496824279285593,0.05155314513012671,0.5628373660433958,1.0806959528214768,333.18,,1
19,0.20326363672515438,0.23465263162905647,0.2819246603893447,0.19821944616997522,0.17477061726046586,0.20498298395298842,0.23522532040196373,0.25290726318964807,0.24943814680103546,0.46274258035309374,0.0496824279285593,0.05155314513012671,0.5628373660433958,1.0806959528214768,353.19,,1
20,0.20487614359381093,0.224481123469632,0.205929229997114,0.27591652739506134,0.17240854301721126,0.279698567637481,0.24069032037783444,0.13528346522388207,0.35045698265840236,0.5584315225355496,0.07760508756768476,0.07194577629243731,0.5353421843503912,1.2823390626785196,273.18,,1
21,0.20487614359381093,0.224481123469632,0.205929229997114,0.27591652739506134,0.17240854301721126,0.279698567637481,0.24069032037783444,0.13528346522388207,0.35045698265840236,0.5584315225355496,0.07760508756768476,0.07194577629243731,0.5353421843503912,1.2823390626785196,293.16,,1
22,0.20487614359381093,0.224481123469632,0.205929229997114,0.27591652739506134,0.17240854301721126,0.279698567637481,0.24069032037783444,0.13528346522388207,0.35045698265840236,0.5584315225355496,0.07760508756768476,0.07194577629243731,0.5353421843503912,1.2823390626785196,313.19,,1
23,0.20487614359381093,0.224481123469632,0.205929229997114,0.27591652739506134,0.17240854301721126,0.279698567637481,0.24069032037783444,0.13528346522388207,0.35045698265840236,0.5584315225355496,0.07760508756768476,0.07194577629243731,0.5353421843503912,1.2823390626785196,333.18,,1
24,0.20487614359381093,0.224481123469632,0.205929229997114,0.27591652739506134,0.17240854301721126,0.279698567637481,0.24069032037783444,0.13528346522388207,0.35045698265840236,0.5584315225355496,0.07760508756768476,0.07194577629243731,0.5353421843503912,1.2823390626785196,353.19,,1
25,0.20587180881985828,0.23219882903687827,0.24907759661998047,0.158893598407787,0.24899005421950848,0.3297363672952005,0.32886556100874575,0.44202754106246556,0.4328543810464689,0.31709491536169776,0.06071911054347902,0.079417875766539,0.35586416278796923,0.7661064622757052,273.18,1024.1942787582232,1
26,0.20587180881985828,0.23219882903687827,0.24907759661998047,0.158893598407787,0.24899005421950848,0.3297363672952005,0.32886556100874575,0.44202754106246556,0.4328543810464689,0.31709491536169776,0.06071911054347902,0.079417875766539,0.35586416278796923,0.7661064622757052,293.16,956.8844042461141,1
27,0.20587180881985828,0.23219882903687827,0.24907759661998047,0.158893598407787,0.24899005421950848,0.3297363672952005,0.32886556100874575,0.44202754106246556,0.4328543810464689,0.31709491536169776,0.06071911054347902,0.079417875766539,0.35586416278796923,0.7661064622757052,313.19,874.4601784042243,1
28,0.20587180881985828,0.23219882903687827,0.24907759661998047,0.158893598407787,0.24899005421950848,0.3297363672952005,0.32886556100874575,0.44202754106246556,0.4328543810464689,0.31709491536169776,0.06071911054347902,0.079417875766539,0.35586416278796923,0.7661064622757052,333.18,760.7992711118677,1
29,0.20587180881985828,0.23219882903687827,0.24907759661998047,0.158893598407787,0.24899005421950848,0.3297363672952005,0.32886556100874575,0.44202754106246556,0.4328543810464689,0.31709491536169776,0.06071911054347902,0.079417875766539,0.35586416278796923,0.7661064622757052,353.19,,1
30,0.2062849792068263,0.2965332687125817,0.38158688001064633,0.1759757600875878,0.24037994542902552,0.36371881784105153,0.37175789965775075,0.16380944074977066,0.5062004773791206,0.4795755996877809,0.07455181056740355,0.06989206915512197,0.8280941310488388,0.7494890788761923,273.18,1156.8755436790127,1
31,0.2062849792068263,0.2965332687125817,0.38158688001064633,0.1759757600875878,0.24037994542902552,0.36371881784105153,0.37175789965775075,0.16380944074977066,0.5062004773791206,0.4795755996877809,0.07455181056740355,0.06989206915512197,0.8280941310488388,0.7494890788761923,293.16,1133.4704116888402,1
32,0.2062849792068263,0.2965332687125817,0.38158688001064633,0.1759757600875878,0.24037994542902552,0.36371881784105153,0.37175789965775075,0.16380944074977066,0.5062004773791206,0.4795755996877809,0.07455181056740355,0.06989206915512197,0.8280941310488388,0.7494890788761923,313.19,1110.4806681331374,1
33,0.2062849792068263,0.2965332687125817,0.38158688001064633,0.1759757600875878,0.24037994542902552,0.36371881784105153,0.37175789965775075,0.16380944074977066,0.5062004773791206,0.4795755996877809,0.07455181056740355,0.06989206915512197,0.8280941310488388,0.7494890788761923,333.18,1087.1636958497852,1
34,0.2062849792068263,0.2965332687125817,0.38158688001064633,0.1759757600875878,0.24037994542902552,0.36371881784105153,0.37175789965775075,0.16380944074977066,0.5062004773791206,0.4795755996877809,0.07455181056740355,0.06989206915512197,0.8280941310488388,0.7494890788761923,353.19,1063.4691033254667,1
35,0.20766331540162405,0.34292250203026264,0.2618677769751711,0.1933617958279989,0.15052206147824104,0.2195524842757794,0.2050720034217099,0.1877780882535728,0.09152526388962763,0.10562567819490998,0.04727487009166447,0.0643861128466806,0.3400533284522917,0.9017440544591235,273.18,1015.1818157746667,1
36,0.20766331540162405,0.34292250203026264,0.2618677769751711,0.1933617958279989,0.15052206147824104,0.2195524842757794,0.2050720034217099,0.1877780882535728,0.09152526388962763,0.10562567819490998,0.04727487009166447,0.0643861128466806,0.3400533284522917,0.9017440544591235,293.16,747.0427116994999,1
37,0.20766331540162405,0.34292250203026264,0.2618677769751711,0.1933617958279989,0.15052206147824104,0.2195524842757794,0.2050720034217099,0.1877780882535728,0.09152526388962763,0.10562567819490998,0.04727487009166447,0.0643861128466806,0.3400533284522917,0.9017440544591235,313.19,,1
38,0.20766331540162405,0.34292250203026264,0.2618677769751711,0.1933617958279989,0.15052206147824104,0.2195524842757794,0.2050720034217099,0.1877780882535728,0.09152526388962763,0.10562567819490998,0.04727487009166447,0.0643861128466806,0.3400533284522917,0.9017440544591235,333.18,,1
39,0.20766331540162405,0.34292250203026264,0.2618677769751711,0.1933617958279989,0.15052206147824104,0.2195524842757794,0.2050720034217099,0.1877780882535728,0.09152526388962763,0.10562567819490998,0.04727487009166447,0.0643861128466806,0.3400533284522917,0.9017440544591235,353.19,,1
40,0.2086008531214259,0.3305365859596193,0.39609557552572794,0.2360652332246041,0.2739610004801478,0.22369063127636662,0.3951055736868596,0.438770165820082,0.5195360052782245,0.456380037610638,0.03270152429570918,0.01925817045734913,0.5966370670878955,0.7514484119706816,273.18,904.5968824384308,1
41,0.2086008531214259,0.3305365859596193,0.39609557552572794,0.2360652332246041,0.2739610004801478,0.22369063127636662,0.3951055736868596,0.438770165820082,0.5195360052782245,0.456380037610638,0.03270152429570918,0.01925817045734913,0.5966370670878955,0.7514484119706816,293.16,870.0727030964957,1
42,0.2086008531214259,0.3305365859596193,0.39609557552572794,0.2360652332246041,0.2739610004801478,0.22369063127636662,0.3951055736868596,0.438770165820082,0.5195360052782245,0.456380037610638,0.03270152429570918,0.01925817045734913,0.5966370670878955,0.7514484119706816,313.19,834.024342094217,1
43,0.2086008531214259,0.3305365859596193,0.39609557552572794,0.2360652332246041,0.2739610004801478,0.22369063127636662,0.3951055736868596,0.438770165820082,0.5195360052782245,0.456380037610638,0.03270152429570918,0.01925817045734913,0.5966370670878955,0.7514484119706816,333.18,795.6727190471468,1
44,0.2086008531214259,0.3305365859596193,0.39609557552572794,0.2360652332246041,0.2739610004801478,0.22369063127636662,0.3951055736868596,0.438770165820082,0.5195360052782245,0.456380037610638,0.03270152429570918,0.01925817045734913,0.5966370670878955,0.7514484119706816,353.19,755.502237020231,1
45,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.8367297955355593,273.18,829.2583660383502,1
46,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.8367297955355593,293.16,803.2601989233603,1
47,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.8367297955355593,313.19,776.3536514105296,1
48,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.8367297955355593,333.18,747.578356889666,1
49,0.20966133991661975,0.3986819968021377,0.2108872830082771,0.28753004113550384,0.24540190636847525,0.3476862785279977,0.2961371907650812,0.5187470569225381,0.39625088777562256,0.21077802396346934,0.06356152861585647,0.033857393615816585,0.7252531361664388,0.8367297955355593,353.19,717.9747144111105,1
50,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.3084557270337491,273.18,698.9645068730321,1
51,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.3084557270337491,293.16,,1
52,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.3084557270337491,313.19,,1
53,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.3084557270337491,333.18,,1
54,0.21057707708709847,0.27222816368868324,0.21929043306331514,0.22335332066021973,0.2863973010731,0.2706785720595984,0.2982317448466099,0.5466041705620135,0.2562930058027748,0.48940317091128815,0.0559992638675251,0.02834643222868538,0.4654013744444463,1.3084557270337491,353.19,,1
55,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,1.20778801824139,273.18,919.3067687719833,1
56,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,1.20778801824139,293.16,894.0310568643637,1
57,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,1.20778801824139,313.19,869.3358018853006,1
58,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,1.20778801824139,333.18,843.0881211968338,1
59,0.21140347797849363,0.37957731948495854,0.27744296512682926,0.24232698128736752,0.266799448717735,0.3404809380359406,0.34131277389240644,0.1396563030260593,0.2724012983768024,0.603321516277344,0.0784069287735045,0.06593021576094839,0.8069628318036177,1.20778801824139,353.19,815.9981542295192,1
60,0.21250803909361338,0.3068940446442193,0.20972787511509394,0.16525686527072767,0.19546565519683282,0.3775771805825615,0.2835977911156134,0.2582687129469238,0.29366349456860774,0.2856770100281735,0.033699344034900214,0.018849181676015632,0.36137099228828307,0.8763385108043313,273.18,1118.6147356487093,1
61,0.21250803909361338,0.3068940446442193,0.20972787511509394,0.16525686527072767,0.19546565519683282,0.3775771805825615,0.2835977911156134,0.2582687129469238,0.29366349456860774,0.2856770100281735,0.033699344034900214,0.018849181676015632,0.36137099228828307,0.8763385108043313,293.16,1066.262262770673,1
62,0.21250803909361338,0.3068940446442193,0.20972787511509394,0.16525686527072767,0.19546565519683282,0.3775771805825615,0.2835977911156134,0.2582687129469238,0.29366349456860774,0.2856770100281735,0.033699344034900214,0.018849181676015632,0.36137099228828307,0.8763385108043313,313.19,1002.6483954513898,1
63,0.21250803909361338,0.3068940446442193,0.20972787511509394,0.16525686527072767,0.19546565519683282,0.3775771805825615,0.2835977911156134,0.2582687129469238,0.29366349456860774,0.2856770100281735,0.033699344034900214,0.018849181676015632,0.36137099228828307,0.8763385108043313,333.18,934.0267540688802,1
64,0.21250803909361338,0.3068940446442193,0.20972787511509394,0.16525686527072767,0.19546565519683282,0.3775771805825615,0.2835977911156134,0.2582687129469238,0.29366349456860774,0.2856770100281735,0.033699344034900214,0.018849181676015632,0.36137099228828307,0.8763385108043313,353.19,846.1013586996842,1
65,0.2135572855307911,0.3228004450314172,0.28428754280641977,0.19237307146522825,0.27159836052755093,0.2321033518091125,0.3476832410702499,0.1472397730171336,0.2049081122251954,0.45468634638362976,0.06249265634753513,0.043219942749872856,0.5994966026850079,0.8400335044689216,273.18,900.3586608081376,1
66,0.2135572855307911,0.3228004450314172,0.28428754280641977,0.19237307146522825,0.27159836052755093,0.2321033518091125,0.3476832410702499,0.1472397730171336,0.2049081122251954,0.45468634638362976,0.06249265634753513,0.043219942749872856,0.5994966026850079,0.8400335044689216,293.16,830.8669639322005,1
67,0.2135572855307911,0.3228004450314172,0.28428754280641977,0.19237307146522825,0.27159836052755093,0.2321033518091125,0.3476832410702499,0.1472397730171336,0.2049081122251954,0.45468634638362976,0.06249265634753513,0.043219942749872856,0.5994966026850079,0.8400335044689216,313.19,714.3261349024843,1
68,0.2135572855307911,0.3228004450314172,0.28428754280641977,0.19237307146522825,0.27159836052755093,0.2321033518091125,0.3476832410702499,0.1472397730171336,0.2049081122251954,0.45468634638362976,0.06249265634753513,0.043219942749872856,0.5994966026850079,0.8400335044689216,333.18,,1
69,0.2135572855307911,0.3228004450314172,0.28428754280641977,0.19237307146522825,0.27159836052755093,0.2321033518091125,0.3476832410702499,0.1472397730171336,0.2049081122251954,0.45468634638362976,0.06249265634753513,0.043219942749872856,0.5994966026850079,0.8400335044689216,353.19,,1
70,0.2149666607648887,0.24815567988358847,0.3734576301224452,0.22620936102074868,0.17358897842380047,0.25127835978148033,0.2276185391306016,0.5754027001760493,0.16713045373503072,0.4387881278735891,0.03853326966778785,0.06326960699317187,0.4922337469554091,1.050278737956176,273.18,1114.4476685888144,1
71,0.2149666607648887,0.24815567988358847,0.3734576301224452,0.22620936102074868,0.17358897842380047,0.25127835978148033,0.2276185391306016,0.5754027001760493,0.16713045373503072,0.4387881278735891,0.03853326966778785,0.06326960699317187,0.4922337469554091,1.050278737956176,293.16,1034.5023840317388,1
72,0.2149666607648887,0.24815567988358847,0.3734576301224452,0.22620936102074868,0.17358897842380047,0.25127835978148033,0.2276185391306016,0.5754027001760493,0.16713045373503072,0.4387881278735891,0.03853326966778785,0.06326960699317187,0.4922337469554091,1.050278737956176,313.19,942.7438800602806,1
73,0.2149666607648887,0.24815567988358847,0.3734576301224452,0.22620936102074868,0.17358897842380047,0.25127835978148033,0.2276185391306016,0.5754027001760493,0.16713045373503072,0.4387881278735891,0.03853326966778785,0.06326960699317187,0.4922337469554091,1.050278737956176,333.18,801.4701622768861,1
74,0.2149666607648887,0.24815567988358847,0.3734576301224452,0.22620936102074868,0.17358897842380047,0.25127835978148033,0.2276185391306016,0.5754027001760493,0.16713045373503072,0.4387881278735891,0.03853326966778785,0.06326960699317187,0.4922337469554091,1.050278737956176,353.19,,1
75,0.21566598865817416,0.3653973983287432,0.21107413175371154,0.16795925641096068,0.15389455902926794,0.29445815443091716,0.33562093236961066,0.17137071355882216,0.18023626337723597,0.46075445811523524,0.07129713248425111,0.056173307783528637,0.7200255856432481,1.1038625410259746,273.18,1177.594491353849,1
76,0.21566598865817416,0.3653973983287432,0.21107413175371154,0.16795925641096068,0.15389455902926794,0.29445815443091716,0.33562093236961066,0.17137071355882216,0.18023626337723597,0.46075445811523524,0.07129713248425111,0.056173307783528637,0.7200255856432481,1.1038625410259746,293.16,1133.2763097885845,1
77,0.21566598865817416,0.3653973983287432,0.21107413175371154,0.16795925641096068,0.15389455902926794,0.29445815443091716,0.33562093236961066,0.17137071355882216,0.18023626337723597,0.46075445811523524,0.07129713248425111,0.056173307783528637,0.7200255856432481,1.1038625410259746,313.19,1084.4964467338066,1
78,0.21566598865817416,0.3653973983287432,0.21107413175371154,0.16795925641096068,0.15389455902926794,0.29445815443091716,0.33562093236961066,0.17137071355882216,0.18023626337723597,0.46075445811523524,0.07129713248425111,0.056173307783528637,0.7200255856432481,1.1038625410259746,333.18,1038.685763756021,1
79,0.21566598865817416,0.3653973983287432,0.21107413175371154,0.16795925641096068,0.15389455902926794,0.29445815443091716,0.33562093236961066,0.17137071355882216,0.18023626337723597,0.46075445811523524,0.07129713248425111,0.056173307783528637,0.7200255856432481,1.1038625410259746,353.19,983.2702024658887,1
80,0.2164362902757329,0.36305519547019316,0.2046206803757474,0.19556041908721175,0.24115761746252862,0.31434275608672924,0.3798989010321453,0.503659436016717,0.2962570956224883,0.3218503767078864,0.06324626688903581,0.029141573292619623,0.8205416545680668,0.7777986389990499,273.18,1029.5151401597564,1
81,0.2164362902757329,0.36305519547019316,0.2046206803757474,0.19556041908721175,0.24115761746252862,0.31434275608672924,0.3798989010321453,0.503659436016717,0.2962570956224883,0.3218503767078864,0.06324626688903581,0.029141573292619623,0.8205416545680668,0.7777986389990499,293.16,999.693805705257,1
82,0.2164362902757329,0.36305519547019316,0.2046206803757474,0.19556041908721175,0.24115761746252862,0.31434275608672924,0.3798989010321453,0.503659436016717,0.2962570956224883,0.3218503767078864,0.06324626688903581,0.029141573292619623,0.8205416545680668,0.7777986389990499,313.19,971.3874746000038,1
83,0.2164362902757329,0.36305519547019316,0.2046206803757474,0.19556041908721175,0.24115761746252862,0.31434275608672924,0.3798989010321453,0.503659436016717,0.2962570956224883,0.3218503767078864,0.06324626688903581,0.029141573292619623,0.8205416545680668,0.7777986389990499,333.18,936.4163934279803,1
84,0.2164362902757329,0.36305519547019316,0.2046206803757474,0.19556041908721175,0.24115761746252862,0.31434275608672924,0.3798989010321453,0.503659436016717,0.2962570956224883,0.3218503767078864,0.06324626688903581,0.029141573292619623,0.8205416545680668,0.7777986389990499,353.19,903.9606603647603,1
85,0.21762286125429545,0.20073309885795804,0.2931156013956486,0.18412962499581437,0.2904858441396614,0.2509267085771703,0.26813344230311376,0.179578134035993,0.24123812225719193,0.5906231659480965,0.06903656139649719,0.04429012584547373,0.5175896212031967,1.1833339827440055,273.18,,1
86,0.21762286125429545,0.20073309885795804,0.2931156013956486,0.18412962499581437,0.2904858441396614,0.2509267085771703,0.26813344230311376,0.179578134035993,0.24123812225719193,0.5906231659480965,0.06903656139649719,0.04429012584547373,0.5175896212031967,1.1833339827440055,293.16,,1
87,0.21762286125429545,0.20073309885795804,0.2931156013956486,0.18412962499581437,0.2904858441396614,0.2509267085771703,0.26813344230311376,0.179578134035993,0.24123812225719193,0.5906231659480965,0.06903656139649719,0.04429012584547373,0.5175896212031967,1.1833339827440055,313.19,,1
88,0.21762286125429545,0.20073309885795804,0.2931156013956486,0.18412962499581437,0.2904858441396614,0.2509267085771703,0.26813344230311376,0.179578134035993,0.24123812225719193,0.5906231659480965,0.06903656139649719,0.04429012584547373,0.5175896212031967,1.1833339827440055,333.18,,1
89,0.21762286125429545,0.20073309885795804,0.2931156013956486,0.18412962499581437,0.2904858441396614,0.2509267085771703,0.26813344230311376,0.179578134035993,0.24123812225719193,0.5906231659480965,0.06903656139649719,0.04429012584547373,0.5175896212031967,1.1833339827440055,353.19,,1
90,0.21894550702680612,0.24248874455162883,0.2754958954970086,0.19167345911863995,0.1785365397011182,0.21605122796926615,0.26487503232172616,0.5150866733179125,0.6035681437500016,0.5916067522566495,0.06531051501394643,0.065275235908719,0.7950885888671952,1.218453070685734,273.18,1619.4748186662835,1
91,0.21894550702680612,0.24248874455162883,0.2754958954970086,0.19167345911863995,0.1785365397011182,0.21605122796926615,0.26487503232172616,0.5150866733179125,0.6035681437500016,0.5916067522566495,0.06531051501394643,0.065275235908719,0.7950885888671952,1.218453070685734,293.16,1560.9015941474972,1
92,0.21894550702680612,0.24248874455162883,0.2754958954970086,0.19167345911863995,0.1785365397011182,0.21605122796926615,0.26487503232172616,0.5150866733179125,0.6035681437500016,0.5916067522566495,0.06531051501394643,0.065275235908719,0.7950885888671952,1.218453070685734,313.19,1496.2394823320672,1
93,0.21894550702680612,0.24248874455162883,0.2754958954970086,0.19167345911863995,0.1785365397011182,0.21605122796926615,0.26487503232172616,0.5150866733179125,0.6035681437500016,0.5916067522566495,0.06531051501394643,0.065275235908719,0.7950885888671952,1.218453070685734,333.18,1433.450903232457,1
94,0.21894550702680612,0.24248874455162883,0.2754958954970086,0.19167345911863995,0.1785365397011182,0.21605122796926615,0.26487503232172616,0.5150866733179125,0.6035681437500016,0.5916067522566495,0.06531051501394643,0.065275235908719,0.7950885888671952,1.218453070685734,353.19,1363.0982051515332,1
95,0.21932362275954337,0.2954528671996397,0.22138208715811553,0.17542471448069705,0.24505477044987745,0.27841635848413415,0.27904776806157705,0.35115658709415193,0.611044489240269,0.44383749623241747,0.08180927487657386,0.04460186251884257,0.6192606730958232,0.8507905973421062,273.18,1338.1139085381471,1
96,0.21932362275954337,0.2954528671996397,0.22138208715811553,0.17542471448069705,0.24505477044987745,0.27841635848413415,0.27904776806157705,0.35115658709415193,0.611044489240269,0.44383749623241747,0.08180927487657386,0.04460186251884257,0.6192606730958232,0.8507905973421062,293.16,1284.275207007041,1
97,0.21932362275954337,0.2954528671996397,0.22138208715811553,0.17542471448069705,0.24505477044987745,0.27841635848413415,0.27904776806157705,0.35115658709415193,0.611044489240269,0.44383749623241747,0.08180927487657386,0.04460186251884257,0.6192606730958232,0.8507905973421062,313.19,1228.1868813021667,1
98,0.21932362275954337,0.2954528671996397,0.22138208715811553,0.17542471448069705,0.24505477044987745,0.27841635848413415,0.27904776806157705,0.35115658709415193,0.611044489240269,0.44383749623241747,0.08180927487657386,0.04460186251884257,0.6192606730958232,0.8507905973421062,333.18,1173.307630414631,1
