param_rank,sensitivity_score
sigma_C2,76.59383791791906
sigma_C1,26.345294004733727
temperature,14.163874637481156
sigma_O1,12.971046777225618
sigma_O2,9.924039659450527
sigma_C3,9.827775677875577
epsilon_O2,9.025293405239811
sigma_H2,8.705403066436588
epsilon_C1,8.553918622808014
epsilon_O1,7.199686320891858
epsilon_H1,6.807841112588412
epsilon_C2,5.20785544954746
sigma_H1,4.043704854505319
epsilon_H2,1.0648013412012758
epsilon_C3,0.02877347566684887
