split,kernel_liq_density,mse_liq_density,mapd_liq_density,kernel_surf_tens,mse_surf_tens,mapd_surf_tens
0,Matern32,47.96396484417911,0.5860903413023747,Matern32,2.6959175484971354,7.325933085273302
1,Matern32,22.530401638818603,0.4383477191096921,Matern32,0.7123788467204754,1.7049874773947329
2,Matern32,15.362278710506654,0.2990351748323699,Matern32,8.444680658087622,8.897124431645128
3,Matern32,2.561394286310866,0.1274209700355779,Matern32,1.985885778741423,2.9343155354339
4,Matern32,15.106138460051447,0.358928565504056,Matern32,1.26214753133692,3.235853638540825
5,Matern32,13.925474731708624,0.2997409782843216,Matern32,16.011667871286985,18.158900835390863
6,Matern32,169.66565642712143,1.1095818739578271,Matern32,10.315200162861206,14.38801562092578
7,Matern32,1.4134774118586553,0.0926495468207499,Matern32,0.725447744496236,2.6942961362202986
8,Matern32,27.871747674612585,0.4647436282389449,Matern32,16.72155623131696,14.411295115000115
9,Matern32,15.897668503407308,0.3044755170092128,Matern32,3.5168593584583854,8.11322753800595
10,Matern32,18.159063188481777,0.3933034481238925,Matern32,25.379948882498237,11.691968561260053
11,Matern32,14.637467391104709,0.347102561883887,Matern32,0.451574012240903,1.2153616522560255
12,Matern32,103.67728988337956,0.9435780029491572,Matern32,0.2326302580143089,1.181900145077402
13,Matern32,524.9025640133816,2.158746698065141,Matern32,109.52699529738824,28.674587841462124
14,Matern32,4.094048051344301,0.189111952840065,Matern32,0.5328777936093789,1.4546323870928726
15,Matern32,4.583848628507269,0.164582261464751,Matern32,25.854044429883675,19.850534064595625
16,Matern32,54.34718474039242,0.6880228382745033,Matern32,38.9730496134578,22.54080939314137
17,Matern32,85.63220898375094,0.8615508641240787,Matern32,19.980409704697838,11.931718107197472
18,Matern32,29.232681999143995,0.5053133128729409,Matern32,0.5834618023249222,1.427210197499595
19,Matern32,96.97999801373588,0.9136492675584862,Matern32,2.593776541223177,4.804580085752897
20,Matern32,11.140713158779416,0.2954554572850877,Matern32,2.892528162588984,4.4116477187662495
21,Matern32,18.34611814111812,0.3917710104088368,Matern32,43.83809514451606,13.66107836813602
22,Matern32,13.064233080462976,0.2941271533639136,Matern32,17.983975009173317,16.47247219597901
23,Matern32,767.1395100994084,2.613219813444223,Matern32,26.531511710876664,17.207612248769625
24,Matern32,229.93737106700576,1.4008521399244471,Matern32,1.6767529361986575,2.2770634926377986
