,sigma_C1,sigma_C2,sigma_H1,sigma_H2,sigma_H3,sigma_H4,sigma_O1,sigma_O2,epsilon_C1,epsilon_C2,epsilon_H1,epsilon_H2,epsilon_H3,epsilon_H4,epsilon_O1,epsilon_O2
12,0.3848050707948348,0.37704806066082575,0.4041699442347639,0.8416106314571634,0.8948946232277806,0.578447149014734,0.775308293565677,0.012308018100613776,0.13594206298626627,0.6917098695919414,0.3619462460719323,0.5540437365995755,0.622128026258711,0.284801567907705,0.32099167797454065,0.9351996454148691
13,0.6357299546432907,0.12474645177016969,0.4933066995830989,0.10340998401068859,0.7144364150413857,0.2868669409033594,0.06601270912316833,0.38843139263998877,0.7406859538254064,0.7710143654357694,0.5843543102926284,0.19616570421630922,0.4155868964004904,0.9640135871508413,0.8821317941025073,0.6318062501698894
14,0.751953328712537,0.2045187716118598,0.10169404269492527,0.8768402263766023,0.3158805725549899,0.6809824365043484,0.3533641589603367,0.3763897633353672,0.4106636330621382,0.915535261209046,0.509192438365265,0.9198664882495686,0.2717459627828889,0.9989266186362812,0.9021814513786647,0.4402759773509658
15,0.5581034018787371,0.8287361272480784,0.7277174497501906,0.9517137804336463,0.024494505160726706,0.10809707618249728,0.9543313940558074,0.17668776889192872,0.4458472373386841,0.988115731092956,0.6731413802361278,0.18730239170526283,0.10892471110180953,0.6887629520419162,0.17835073858358794,0.25771287150930894
16,0.6845923426984871,0.05623633931816498,0.9921047271278538,0.9335015306355474,0.839612267138245,0.9511840952429925,0.3393446050585434,0.3293339667882516,0.5043465787709637,0.7595936884444201,0.00046803817299871485,0.868653778501633,0.5484679471039657,0.9358360284499896,0.986900382701441,0.019064283067296406
17,0.10782593293811706,0.7155803876763893,0.5731231299149027,0.6314455922340173,0.8745159614558176,0.4763633761163073,0.6361176323796738,0.5558711660914893,0.591628995047824,0.9081463360258688,0.1796789399991695,0.5924061188296985,0.25621270046808897,0.5990458089825517,0.6836688138669353,0.8673193997881031
18,0.21125834218551043,0.36551706634620407,0.22937129241232918,0.7190786489356675,0.4210023151430593,0.7217773918848827,0.45139513604095005,0.015016144174843432,0.7853041002065456,0.04078487466579207,0.09111442095473408,0.043024903923967815,0.7917938544469508,0.8490777717877671,0.43620252767359596,0.8412115466774082
19,0.9913935239318263,0.8027760048778662,0.9981090983560459,0.48790114533815027,0.6098333038244438,0.7357783994179425,0.6272881506122261,0.04806240680499134,0.2272598561586698,0.6413917989074016,0.8130926956530079,0.9808467966329399,0.480402683268473,0.5230628385134468,0.7793109192282504,0.6811981335200491
20,0.290035255706257,0.6342600592561897,0.7164366216196928,0.5958733829984998,0.7853971402750182,0.6293830929286122,0.48954095043424195,0.9300606420907674,0.8044162175744921,0.2491159622043155,0.017125235330854905,0.01776863481855183,0.4012480390433608,0.5640472137592094,0.8554278611922004,0.1589140257684614
21,0.2261544450490668,0.39966198237362965,0.1476329870612142,0.34483720836677406,0.33343094646801447,0.6734388466291249,0.8264012578043071,0.552724912584238,0.5097161281880355,0.19502319170285504,0.41555650346645834,0.5754183803251329,0.4437671223496318,0.7730294487263751,0.31386410249543323,0.42937546808911164
22,0.3248348803766713,0.7274833177600679,0.639384331719668,0.38911847814315936,0.010697621597711895,0.7825787861568304,0.6890814823948987,0.5066506772009134,0.8886706756115259,0.1623653139997497,0.45358523566068826,0.9524191940624454,0.6018573320462542,0.05231895960229366,0.5630219794635255,0.5710459310061473
23,0.4456328127542716,0.659103143681559,0.9793184563759099,0.2694340417960898,0.7951020163477583,0.9052920434857203,0.1888466640884945,0.8901504621320891,0.423960911664383,0.16746761991905934,0.39251307477890246,0.2204252204863058,0.5597973557005261,0.1634232459278281,0.052000126507671364,0.5546680089074836
24,0.66381724711797,0.5876746827295123,0.8555957148656539,0.04619520239171106,0.04085509765219129,0.036194651137353435,0.876461396119751,0.20575153328676776,0.8715926165463165,0.281321584703432,0.7184917774862388,0.4591617963855063,0.511217375104221,0.3091708135211567,0.3254027207424002,0.007016785813219393
25,0.9383528294356408,0.19531678421673823,0.9392243486403108,0.6924276683115238,0.13454222963391882,0.4001728614545771,0.2571231196909418,0.3959816670109997,0.39859038790676155,0.34599101686665734,0.08148579017205451,0.5117815926510366,0.43524718592546485,0.08783254330952378,0.9129245578320393,0.9615393943560749
26,0.1158247234692848,0.15832461989983102,0.9016517147265213,0.5889548129606795,0.1872415001317356,0.9811541414906593,0.11467342524424914,0.7113607896727787,0.34492283761524745,0.020208249855023546,0.25265665099750784,0.49295464571859315,0.8213977767456615,0.8023835056501696,0.8113457557233836,0.2745762105263314
27,0.7371860406466857,0.08720945653575207,0.32533943054145587,0.7298019721095568,0.6877359017847179,0.39684463543919984,0.9222462652436587,0.34962919451091296,0.012033858034071771,0.9438890155738636,0.9140222541033158,0.4356065455762617,0.28901078946130154,0.30272854623996764,0.33124856558880394,0.216463423069877
28,0.5122327049703935,0.22596477126536804,0.96767091912898,0.8618980728313028,0.13590541679640533,0.22660954181993517,0.44179085816646313,0.1979693563813144,0.41720838270953314,0.1530195866801183,0.5162785387235143,0.7830978492194288,0.6876668942284028,0.8162227145500107,0.6874817210076365,0.1733098371465902
29,0.1658659053056529,0.12809518702933548,0.29077635449662753,0.4760737979865064,0.9527635558811454,0.916435545301351,0.2298280514987458,0.7580510079805909,0.40069833156901963,0.6871023032124082,0.297210870868883,0.09667630557223227,0.6916116418401288,0.8720820087447643,0.4928968534474504,0.604082581559066
30,0.7085367898243207,0.7735353891148273,0.2528462753767988,0.4950047062226009,0.4332372402906066,0.04776310359090366,0.24814186218086776,0.38209286130237563,0.3452605071026209,0.3505546355314074,0.17311430627147734,0.8236654942897903,0.7755780069782431,0.3525308333054292,0.18657229426440922,0.33463354288585173
31,0.5306672115155687,0.9784351741869153,0.8225273652135627,0.3490098945912027,0.20289878688636892,0.885859755413516,0.9758621037606315,0.4926316399346581,0.24616044649410743,0.5827096656713671,0.16313321829910396,0.6822705551170978,0.7589932961642026,0.7784171923755997,0.2964673561433831,0.011147430092326598
32,0.23971645932352373,0.42133586929973627,0.22091285032150892,0.19777403213375866,0.5846877304356954,0.7015854337227723,0.6587691817018441,0.7767832133553889,0.7531168874546624,0.2968141823980605,0.1587093255996118,0.07261731488712686,0.9473766263048276,0.0018449340878460274,0.34398416079212396,0.11518974462398754
33,0.6785543096212833,0.6084698993411626,0.9287184380841993,0.6846626186971595,0.7378853854354925,0.7061408184434164,0.6714521653165758,0.46402213773479845,0.6393153404873333,0.4783928602979921,0.8411587242330496,0.9075596093207389,0.8003840790877966,0.43171808117036536,0.9318954660969393,0.22616154436976338
34,0.8112487087615352,0.313280809374928,0.7037149579913615,0.8528118930513716,0.16755376409614342,0.9742913861478805,0.4977933390247828,0.6218008837205917,0.7593214274750827,0.14430981055970524,0.45913139293743366,0.9285833429732088,0.5401914536256028,0.45987104353702274,0.2290813044085942,0.029174760803114
35,0.24762825987423195,0.8349246361073479,0.4427091338972881,0.32418538775043254,0.9086517988866847,0.251037796971198,0.9940796638926155,0.26691435583465517,0.09296843865054294,0.34291202215382016,0.7009157729120103,0.47919542522906405,0.7953809488743896,0.3605325457136939,0.2716583901858115,0.47975276339644196
36,0.631683457357545,0.50699826158818,0.8861389704568335,0.7139308420883661,0.22023321994801073,0.1655690142511796,0.0894282142979279,0.4434239907070569,0.16483777905543018,0.12084526393695966,0.47042452626666026,0.16505095374312048,0.7519403749117913,0.3866700721057561,0.4966079723325194,0.5171492578259353
37,0.965237885443262,0.5119606938563576,0.9583213698040143,0.23743561380032735,0.604906685625594,0.7663793684758764,0.5315303946190274,0.8378947442937654,0.1557425945476564,0.6062223695207485,0.8633165770081205,0.7446125101513134,0.7043388848758556,0.534078638853326,0.5984804098549403,0.832762421378897
38,0.8153600171085497,0.6386079105106021,0.6905070716847845,0.5565976890994672,0.2957325354249003,0.33298373302655987,0.43498361629043175,0.10106516318967165,0.5487726207439042,0.2642875989711875,0.8260025420085778,0.9415683567500109,0.40893792399578544,0.6536620909263974,0.7453039008428353,0.12865731012453865
39,0.7314879706097807,0.029352233766784044,0.5959248206539608,0.9594120499439118,0.7824197943660962,0.9448239118671639,0.04724960727201328,0.25076689193007645,0.9695780074404273,0.0736287171030473,0.29117653468303634,0.16195950840271384,0.6784360154672646,0.07685548060272943,0.2527264483978883,0.3256882186714728
40,0.6035353004875106,0.26121134698423837,0.11682162922465089,0.1862978566959486,0.05310869193150356,0.15637539490534794,0.5265078695163039,0.7630625555394865,0.3898677388484106,0.785185433408099,0.23643199801961767,0.628976306757856,0.646345963932218,0.683606583182131,0.08765357303565594,0.27570055919693226
41,0.852759639485253,0.31855996713579876,0.4634725444419299,0.06961491366672663,0.15890247210181146,0.208644468853477,0.7291351544365926,0.5746846714269993,0.6326710541851394,0.9589280193445109,0.5413061474445776,0.35038736118598535,0.6286350765013821,0.11213875854611732,0.4324663716757762,0.08462445730631483
42,0.749375628088143,0.8805761027104976,0.947629239810836,0.09097695044846982,0.7346670962761293,0.37202593431709874,0.7656734402286254,0.9956646695163208,0.16997138785313293,0.5873913994775051,0.31815497625359124,0.30119978985450474,0.9696339050159359,0.7586753671891253,0.5809367860733892,0.8176522188873158
43,0.9327342483925415,0.6251572067596115,0.5584005466883813,0.13979138970677316,0.578038995829704,0.3392331321921518,0.9095905407190117,0.852160698216094,0.100232121919708,0.5371029621286181,0.6117644272622141,0.7083818556918038,0.3871443857152322,0.9862387774317923,0.502053575723241,0.3459861081290626
44,0.6522476465977165,0.5990092797176448,0.17208636872882604,0.4475453207644458,0.22917032233767504,0.0769041707441976,0.4659151972878228,0.07932456153261105,0.86227527069181,0.5413315643360336,0.6429849120190874,0.5736497687939413,0.8731385979466495,0.42229150740581445,0.9065666981339353,0.4122041238912212
45,0.4544648748250366,0.7509105680337761,0.035380701428890944,0.019493535787790887,0.003752402689559356,0.05413159405845043,0.4807542241753501,0.1504486063819108,0.7047786312285999,0.26833790293017684,0.15403752693475783,0.4426523364655533,0.745392047863572,0.06464913379174854,0.17414360443504223,0.04256485359259314
46,0.12737982652618596,0.8362724935850291,0.012811569807262356,0.5392943162428023,0.08823194064097475,0.6500895344086589,0.31624638926731136,0.24441827814232614,0.05095895410580505,0.7384453676800926,0.7910930175894433,0.414936392754025,0.005643649229916237,0.8641884483809738,0.09772124702171149,0.9216912220085457
47,0.827460652158777,0.489173011162213,0.6493044074339572,0.5285773280353802,0.14473804121491146,0.8389172761644498,0.25434947491862375,0.8326760149274369,0.5432174503532866,0.33206583875649764,0.8585956056768382,0.014830444757382343,0.2533444491922166,0.5562240964793517,0.07872080919941393,0.20797725783286772
48,0.9812251280976605,0.22296659357977833,0.06056437934025273,0.14540965747025736,0.26844735180913726,0.12132018173455694,0.4487344150856422,0.2943023831473585,0.7228105947934425,0.9269876378549959,0.00532204553974484,0.604270492404837,0.7714381866233677,0.3176226774756522,0.6943414535119062,0.08513670976350132
49,0.30152115525771345,0.4443557066211812,0.36047122290688627,0.37948452919723885,0.9345367038265008,0.36834224502227797,0.23031020419899484,0.09483487759260449,0.470408963794599,0.8719419421065244,0.4446647418093987,0.40215704137285746,0.9327060463874086,0.27218007725565996,0.8013139822946016,0.4916069045140797
50,0.010013862259664011,0.8792166546818306,0.9209357229062363,0.6579445350654771,0.06108346239469795,0.560541104131025,0.265040009060094,0.34366979077518034,0.5277353086448087,0.9602861036321826,0.04027130810020307,0.1381356307856355,0.30529895272757845,0.6029705442236061,0.7331261695051235,0.45621690302363427
51,0.2876439408502949,0.8427590077190991,0.7380694050316083,0.867835980340462,0.04930091176794769,0.2396948142627362,0.8112300342765728,0.3071775002520954,0.07664054676020901,0.3709883227392867,0.6188494691875447,0.8638311353587749,0.2936104568355923,0.2884803750442419,0.831196545410758,0.9481290920687744
52,0.9883840556856023,0.8468184921502702,0.3240671474931495,0.9394678992495692,0.7765143338090368,0.7862177733399924,0.33351817698531555,0.10681979411574018,0.339829617160537,0.7029784050971023,0.7271102081857207,0.563732907364685,0.633258925490473,0.4719522521809457,0.4820505107779146,0.7742290463126688
53,0.6214670905689378,0.07459985362111561,0.8101513766292961,0.758988190209132,0.2387322592866545,0.6389984972684464,0.17004250520236208,0.843567025397673,0.7669735386275559,0.5700468292377817,0.5552496607211899,0.9747882508547155,0.2823940796558739,0.6569934766182187,0.11148802469219196,0.36332045342507086
54,0.588360456949346,0.2499785799219569,0.55482381649387,0.247249714157405,0.2796205644936433,0.7139875939421525,0.053333640418897765,0.9496476437075191,0.44484570080006053,0.015365397752934058,0.7528239568521066,0.208975577696799,0.47645774099325416,0.529952773293608,0.9937749137617709,0.39519625180472284
55,0.4705115491353752,0.6518203737479744,0.744533986143155,0.28840974577368095,0.5148603372492115,0.6689040449775776,0.16487282938208503,0.23936918160516135,0.6468339272941479,0.21449778577871026,0.3842211846212599,0.8254859600848099,0.48832273788234637,0.2633350153773519,0.04956730264799969,0.8610203473902642
56,0.3166181137977169,0.7922643359981987,0.6669104357905777,0.06449809653798037,0.9036984696658499,0.9320817924206709,0.3602388403078853,0.5959143402896081,0.0017963682069476279,0.457405907105881,0.7099243391163119,0.38554641866227307,0.4596657295230472,0.6693545947455105,0.5515346413078077,0.9259392800952706
57,0.9960672466806619,0.16773797939850002,0.024114721111665096,0.07982348891710048,0.520743101949076,0.17511151268459066,0.9337793224760804,0.3906696183619547,0.6029873454151873,0.5984432812001237,0.6024742283144082,0.7199591590913927,0.07778642765395558,0.6790022251570861,0.7864377140320991,0.6674871431015217
58,0.4056557368503396,0.8105167590455628,0.4184162053512496,0.7385980809715146,0.025304348081270973,0.31748001220352084,0.9995174223683801,0.23477057434479026,0.6200478723791896,0.817104181854861,0.5397275351340308,0.6124437227581443,0.21247947748504303,0.7828230607909332,0.9752435980074549,0.9952561398463309
59,0.15437516160863102,0.7692413964894963,0.34796255697109757,0.36582986764413383,0.6918812370243331,0.2163508493605026,0.07211970808814064,0.32394971531802097,0.9809111728560953,0.1799298950896895,0.11650757871052175,0.46402830192121863,0.17264454260083142,0.7051243339729396,0.7723048207124242,0.11471525589440548
60,0.4578561008507473,0.06669866447084039,0.47471646653799043,0.7087367313674939,0.03490831931036936,0.4572996587437011,0.4230926121041057,0.6574815499166934,0.08352081592078604,0.7217159649312305,0.3291345692228928,0.6154667398804875,0.3951995927243906,0.8925350317138162,0.6126730493703758,0.07570191647082418
61,0.5435508110121117,0.13098447159796536,0.05356346195379547,0.7714001760273801,0.6383299432908709,0.6219869916437162,0.4103706587685577,0.6647283760730712,0.23096372686178623,0.41229077215458587,0.42810466184805335,0.9032486227143762,0.9846529398837229,0.49870810651274666,0.5068843148760238,0.2845120502029692
62,0.6416529632981637,0.5601887333043133,0.16009611948225902,0.5905537939128276,0.1509669457287008,0.9991102334440126,0.630149220231492,0.19398638398685417,0.43565475121416275,0.4006106316586098,0.42189045842030964,0.6473934663385437,0.2439978740683221,0.5924026581469812,0.0035469005234150556,0.8493705964559228
63,0.004359044099291576,0.03599414518439155,0.5653879830999025,0.41429065605191334,0.20993369479672336,0.5836818364760026,0.884327805043729,0.9940568673645983,0.1420833655029278,0.3228885293853818,0.4628538545243038,0.7639719367217128,0.6116770561039887,0.9035524489051108,0.008004265607129659,0.7926829297980966
64,0.8604778776286398,0.6737682214973607,0.4764066698676521,0.24345315638183318,0.9405278684342981,0.46802960253499315,0.5124741913148181,0.4956139236522023,0.6666361955068897,0.09452820579426686,0.7243158207102084,0.7550463378289581,0.4748544736401197,0.24849564038368147,0.21020552815820856,0.5999244698118766
65,0.3691930105971661,0.8689331785562424,0.7945680461475694,0.14264019318909762,0.5920378103647941,0.13340839225903317,0.09445675169633824,0.11594521961197021,0.6709776430920136,0.8571895004920322,0.3593112894607873,0.47229044344837817,0.39185238030147995,0.18285853834901736,0.7956806830620655,0.06304977300289405
66,0.1574455646381097,0.044429283193618864,0.35218224600223885,0.9861677597809915,0.3513437083904437,0.7537150958252274,0.46004066888963563,0.5114003292651415,0.11288123789270012,0.6529254573713927,0.12610337322125556,0.004121588271182809,0.16180186293690052,0.7264058026047757,0.45241829989944327,0.7656340079610401
67,0.4376568201002091,0.807675536257236,0.8735766018508743,0.5604031418345877,0.28841865099635206,0.4965236436368496,0.6029532353162093,0.4303228793414091,0.7352602031653356,0.029849823835420487,0.9700273319693578,0.2769753195224139,0.8296307326312913,0.15251484590592873,0.06475264030123969,0.2372555309206756
68,0.3890727275542819,0.323160298306576,0.30347649941726884,0.8919889399236018,0.46588819009347837,0.6453173168682906,0.4183557095845199,0.33715155027726146,0.7349705041520831,0.45313918234569284,0.5851964808836713,0.964405807245755,0.8406508611219042,0.4517374740159729,0.4185305313552994,0.15110919526864022
69,0.8485535931577847,0.34052592470857646,0.4295862042147495,0.6994050347243247,0.8662499390957431,0.44775410848717817,0.02426268330168951,0.9124328297717027,0.6635151543817243,0.6472534235826706,0.27628143038282976,0.11071580320234489,0.7847049991628186,0.12203822611137692,0.9500816708404591,0.812701012851864
70,0.521152167716017,0.5345136966896539,0.3106324606117656,0.7620897358315274,0.4355586840694955,0.46106441044278335,0.24065380112839654,0.8997135205945774,0.3014223794614714,0.8440150954598923,0.9536709482894584,0.6733760856023392,0.5970434267427186,0.6718606954167947,0.3553427872711255,0.6399364080420744
71,0.33403280759988974,0.6231899874174867,0.1359099657998017,0.8572504563020921,0.3924400469900668,0.9761990705156883,0.031724703810116626,0.8135507209392137,0.40956441789662906,0.37768846622191643,0.6655991680123691,0.4320092947131192,0.6197335546783364,0.5027996147608043,0.3980769395811658,0.7170878752839052
72,0.29706436634949596,0.47024333986324784,0.6783095307339468,0.8479595225194426,0.8069324304451166,0.5005680468947542,0.9814692802562298,0.06264557280606337,0.6809271697587238,0.002573469544173404,0.06018238551096107,0.03858750276089622,0.4243630405118878,0.575848000519581,0.428513504929163,0.10076301870478786
73,0.891952975861378,0.09745520343817791,0.274564841072034,0.2710684224878383,0.4146703780892979,0.5251742442913152,0.91561512702984,0.27848515703775334,0.36936066916543686,0.2705716277469433,0.7326007471691404,0.1443756311090301,0.6675073890824683,0.8587659036196236,0.607960823025946,0.6867987947514522
74,0.9404231760911582,0.5659953508449808,0.15419495550771292,0.1826133213545624,0.862540359997898,0.865052586125913,0.694565510789435,0.6074461617705298,0.8954281845323577,0.23800575377167082,0.8736914108008692,0.5472203326132905,0.1483995580620689,0.635364604336063,0.7595760061556893,0.16396646061670617
75,0.689580645141268,0.10144055399677233,0.043534290693893925,0.36049915493020296,0.9605318428674995,0.8303180667281986,0.14871935746836562,0.8849967162082208,0.4780619729120923,0.38018718479214064,0.10118129037280804,0.07970170059992839,0.9764871387947375,0.40541468233602834,0.33516140016886886,0.3864200567192719
76,0.9456850228556207,0.4757914894855004,0.033208311061659314,0.45950478067040323,0.4863626791637304,0.7343154334106721,0.7030790061099914,0.8000213202126376,0.9872010723743562,0.947391299817213,0.6052606002639024,0.06857979955408716,0.8550028453728004,0.6954401009555546,0.2481804799541758,0.23336380092680362
77,0.6193671831701016,0.5354217994258942,0.7990709503829676,0.4049551067032679,0.760549617073545,0.9920094243436856,0.10164075673398948,0.7313342942394074,0.13478669197526078,0.9045407250093469,0.2025008154747694,0.08974869524317451,0.9124783920180433,0.3663183065921652,0.05671295425638073,0.40191676172796903
78,0.2247679714245109,0.27881672559126114,0.5205125265310223,0.15438389749402767,0.6273338814603787,0.3547497579413221,0.08030398694462637,0.12914218271061845,0.49294989048442084,0.527266094294153,0.036406741495343294,0.9353127381656763,0.7363181836257721,0.2932631581452826,0.7646233019467239,0.37646297446650157
79,0.7201374484031058,0.3349149197649423,0.5861266020098188,0.9291192904602322,0.5677002316650315,0.16238681662427554,0.40692786885004834,0.675052315879833,0.8065629894536811,0.013038062904186158,0.48142489603413174,0.6576663435629087,0.337934400053232,0.1981717339172522,0.817532969526837,0.6135940892052577
80,0.728789498288754,0.9542576667213243,0.9727988768945882,0.5485336934384377,0.2158152924026793,0.6157605292282115,0.38328061664230056,0.07190428957589255,0.8804885458408725,0.17320419036448292,0.7772264213531892,0.267782206906022,0.2317486738603185,0.14520114563314068,0.7293068815630944,0.7401730733527714
81,0.8366713324203076,0.8560206474419068,0.21682439094629477,0.33564841502069437,0.6833688063178189,0.8964597617464718,0.5536794348419042,0.5474567138236172,0.926592547688311,0.033994378540054465,0.939694202919837,0.9310452594399345,0.3809552685333293,0.931671675699376,0.6033928419204476,0.10670913497217142
82,0.19958059807705048,0.15168745185682087,0.9421190072493648,0.09691397838158954,0.11276507866775684,0.7588742084050561,0.5413706140466804,0.007679348463297818,0.09627310035154872,0.2581790995383809,0.36956105369929426,0.39228771202250584,0.49688619320312805,0.1703911144516594,0.3455612262773197,0.4347142542328165
83,0.8011407980636462,0.9586931859988641,0.6315140081073676,0.6631025901582933,0.5883896082239366,0.7725585813559825,0.4573473442085947,0.0015275837811088938,0.35181058275628696,0.5016087224831374,0.09807961587216589,0.17661329811193047,0.538273063371504,0.9519623337632322,0.412702335164619,0.8821860071791121
84,0.029912309070784567,0.1375060678878081,0.06890016027512025,0.7480709373274393,0.9896311461759421,0.28171549447820543,0.6055323918119617,0.5332270140042129,0.994474661065032,0.7468986610284607,0.9943648177575558,0.5305418933843492,0.8993877159183696,0.09819064758107363,0.12752670105139655,0.8044106359697106
85,0.48340626205642956,0.3736236046604273,0.05643349795793892,0.7800686330588781,0.10318581317494666,0.19104640260016137,0.6242982949029399,0.7521004312319051,0.2778364337510781,0.5785590812327764,0.9608914484636826,0.8062678912079828,0.7093300153303639,0.8235379640514437,0.9559024755923347,0.17503784194238517
86,0.8219421754588758,0.6856415061021114,0.610078892377547,0.05129727268150347,0.8767763389961981,0.41389380455574454,0.8731478768905443,0.4268822266874392,0.1953679934388045,0.8784907643345966,0.07302395467613403,0.5098888155773612,0.6615163651083371,0.8777821488382561,0.4460113406519669,0.06883172509363908
87,0.7017017693465329,0.3066345368763088,0.752678379331221,0.8890569712543333,0.057985504494043924,0.09127478545802044,0.7340540719500581,0.7845497949391388,0.7976860878184293,0.3388273931693999,0.6559972445723014,0.3209137698349084,0.8452735980482683,0.265801188160191,0.6567627808287481,0.7840647403423895
88,0.785884967587288,0.21635952813803574,0.6412656670701954,0.4915128313663166,0.45084988400852893,0.2785107828065301,0.13163774655938382,0.8274135044830723,0.8233107809074396,0.22836580297307751,0.549222660243005,0.17254232335673472,0.8081564125095092,0.37289241839782994,0.2557416604477185,0.9415924396337352
89,0.6465987585364462,0.06007976976386626,0.48891087326524013,0.282460522856401,0.3995374065887873,0.12803604381390424,0.3752482421742343,0.404570398493914,0.2512113861078646,0.8956728292166658,0.7674552690776685,0.33601194656486016,0.16779477177934776,0.7982332281831502,0.6224713458826244,0.4090262835696933
90,0.48846256835102997,0.9084731189963002,0.6700579564851923,0.1633241845255397,0.17385565692629282,0.00030116441087678304,0.9643070883578708,0.2151709937338962,0.035733443100667596,0.5517647071408738,0.9828609604367898,0.129013798491999,0.8344689842808934,0.7394816232358866,0.863254290423935,0.252964258091531
91,0.34538144916745206,0.0023188629542106602,0.1400468460684249,0.2613955592096017,0.07426852716312894,0.6872321634030593,0.8042031473795488,0.16480398710505648,0.5952810641576244,0.8283107299452135,0.8840520699744843,0.40949104175921486,0.12673929633719985,0.4276942548163997,0.8549416203209258,0.7964240933313821
92,0.20871660355864255,0.6410972100479451,0.46755697113615563,0.7323220949412043,0.9377140104689107,0.6316200904440565,0.8450497741344094,0.916010636857702,0.24465449070970022,0.912525988928466,0.8688285618806039,0.9944880052758295,0.1790241223032381,0.10875942836326322,0.6502013601380923,0.30627567651271353
93,0.7807351538205033,0.3915058882487287,0.5034217293720715,0.7780444725312924,0.6177965925301944,0.5585329629328251,0.12789278731198173,0.08114406596403281,0.8296214828668914,0.8336171258962815,0.7626048698819379,0.7366188764053689,0.5667703579185391,0.9563750721592108,0.7144736894827188,0.5390962355431184
94,0.9234550987669132,0.43859156147369677,0.6562220450387253,0.42503341101815467,0.9915844267931873,0.8498347677315272,0.6135120280899986,0.9259848637515603,0.17037829961612216,0.2320254389471868,0.2832558872825368,0.31822440835779436,0.04683280350759356,0.125679046856985,0.8432958431724952,0.19404650955473904
